name,nlmImageFileName,full_path,exists
Amlodipine 5 MG / atorvastatin 20 MG Oral Tablet,59762-6721-01_NLMIMAGE10_5F4EAF95.jpg,600\59762-6721-01_NLMIMAGE10_5F4EAF95.jpg,True
atorvastatin 40 MG Oral Tablet,59762-0157-01_NLMIMAGE10_EB4EF5E7.jpg,600\59762-0157-01_NLMIMAGE10_EB4EF5E7.jpg,True
Amlodipine 10 MG / valsartan 160 MG Oral Tablet,13811-0687-30_NLMIMAGE10_094E0480.jpg,600\13811-0687-30_NLMIMAGE10_094E0480.jpg,True
Raloxifene Hydrochloride 60 MG Oral Tablet,00591-2367-01_NLMIMAGE10_0E4D871C.jpg,600\00591-2367-01_NLMIMAGE10_0E4D871C.jpg,True
Bumetanide 0.5 MG Oral Tablet,42799-0119-01_NLMIMAGE10_AE4D571A.jpg,600\42799-0119-01_NLMIMAGE10_AE4D571A.jpg,True
mycophenolate mofetil 500 MG Oral Tablet,67877-0225-01_NLMIMAGE10_364E9B24.jpg,600\67877-0225-01_NLMIMAGE10_364E9B24.jpg,True
Glyburide 5 MG / Metformin hydrochloride 500 MG Oral Tablet,57237-0025-05_NLMIMAGE10_0D4E86E4.jpg,600\57237-0025-05_NLMIMAGE10_0D4E86E4.jpg,True
Alendronic acid 35 MG Oral Tablet,76439-0130-04_NLMIMAGE10_8B4F45FA.jpg,600\76439-0130-04_NLMIMAGE10_8B4F45FA.jpg,True
Fluconazole 100 MG Oral Tablet,55111-0144-30_NLMIMAGE10_B44F5A6A.jpg,600\55111-0144-30_NLMIMAGE10_B44F5A6A.jpg,True
Ergocalciferol 50000 UNT Oral Capsule,64380-0737-06_NLMIMAGE10_2F4F978C.jpg,600\64380-0737-06_NLMIMAGE10_2F4F978C.jpg,True
benztropine mesylate 1 MG Oral Tablet,11534-0168-03_NLMIMAGE10_EF4FF7EF.jpg,600\11534-0168-03_NLMIMAGE10_EF4FF7EF.jpg,True
24 HR metoprolol succinate 25 MG Extended Release Oral Tablet,49884-0825-10_NLMIMAGE10_D4506A43.jpg,600\49884-0825-10_NLMIMAGE10_D4506A43.jpg,True
telmisartan 80 MG Oral Tablet,13668-0158-30_NLMIMAGE10_56512B69.jpg,600\13668-0158-30_NLMIMAGE10_56512B69.jpg,True
Lurasidone Hydrochloride 120 MG Oral Tablet [Latuda],63402-0312-30_NLMIMAGE10_4A50A525.jpg,600\63402-0312-30_NLMIMAGE10_4A50A525.jpg,True
Levetiracetam 1000 MG Oral Tablet,43547-0224-06_NLMIMAGE10_9050C806.jpg,600\43547-0224-06_NLMIMAGE10_9050C806.jpg,True
Warfarin Sodium 6 MG Oral Tablet,65162-0767-10_NLMIMAGE10_B551DA8E.jpg,600\65162-0767-10_NLMIMAGE10_B551DA8E.jpg,True
torsemide 20 MG Oral Tablet,00054-0077-25_NLMIMAGE10_053282F4.jpg,600\00054-0077-25_NLMIMAGE10_053282F4.jpg,True
Metronidazole 250 MG Oral Tablet,00591-3969-01_NLMIMAGE10_F133789B.jpg,600\00591-3969-01_NLMIMAGE10_F133789B.jpg,True
Carbidopa 25 MG Oral Tablet [Lodosyn],00056-0511-68_NLMIMAGE10_7E16BF75.jpg,600\00056-0511-68_NLMIMAGE10_7E16BF75.jpg,True
Fenofibrate 54 MG Oral Tablet [Lofibra],57844-0691-98_NLMIMAGE10_88364442.jpg,600\57844-0691-98_NLMIMAGE10_88364442.jpg,True
olanzapine 20 MG Disintegrating Oral Tablet,00093-5248-65_NLMIMAGE10_9235C97E.jpg,600\00093-5248-65_NLMIMAGE10_9235C97E.jpg,True
"sennosides, USP 8.6 MG Oral Tablet",00182-1093-01_NLMIMAGE10_4F35A78D.jpg,600\00182-1093-01_NLMIMAGE10_4F35A78D.jpg,True
Tiagabine hydrochloride 2 MG Oral Tablet,55253-0600-30_NLMIMAGE10_C635637B.jpg,600\55253-0600-30_NLMIMAGE10_C635637B.jpg,True
Acetaminophen 80 MG Chewable Tablet,50844-0185-08_NLMIMAGE10_6E35B74D.jpg,600\50844-0185-08_NLMIMAGE10_6E35B74D.jpg,True
24 HR Nifedipine 90 MG Extended Release Oral Tablet [Nifediac],00093-1023-01_NLMIMAGE10_EB35F58F.jpg,600\00093-1023-01_NLMIMAGE10_EB35F58F.jpg,True
Levonorgestrel 1.5 MG Oral Tablet [Plan B One-Step],51285-0162-88_NLMIMAGE10_F2367923.jpg,600\51285-0162-88_NLMIMAGE10_F2367923.jpg,True
Demeclocycline Hydrochloride 150 MG Oral Tablet,00555-0701-02_NLMIMAGE10_5638AB65.jpg,600\00555-0701-02_NLMIMAGE10_5638AB65.jpg,True
Hydroxyzine Hydrochloride 10 MG Oral Tablet,00093-5060-01_NLMIMAGE10_28381470.jpg,600\00093-5060-01_NLMIMAGE10_28381470.jpg,True
Trazodone Hydrochloride 50 MG Oral Tablet,60505-2653-01_NLMIMAGE10_8538C2A6.jpg,600\60505-2653-01_NLMIMAGE10_8538C2A6.jpg,True
Chlorpheniramine Maleate 4 MG Oral Tablet,49035-0940-12_NLMIMAGE10_B238D956.jpg,600\49035-0940-12_NLMIMAGE10_B238D956.jpg,True
desloratadine 5 MG Oral Tablet,62756-0523-88_NLMIMAGE10_2A3A1510.jpg,600\62756-0523-88_NLMIMAGE10_2A3A1510.jpg,True
Doxycycline Monohydrate 100 MG Oral Tablet,23155-0135-25_NLMIMAGE10_2E3A1750.jpg,600\23155-0135-25_NLMIMAGE10_2E3A1750.jpg,True
iloperidone 6 MG Oral Tablet [Fanapt],00078-0598-20_NLMIMAGE10_E13AF0A7.jpg,600\00078-0598-20_NLMIMAGE10_E13AF0A7.jpg,True
Fosinopril Sodium 10 MG Oral Tablet,31722-0200-90_NLMIMAGE10_173B8B8C.jpg,600\31722-0200-90_NLMIMAGE10_173B8B8C.jpg,True
24 HR Felodipine 10 MG Extended Release Oral Tablet,68462-0235-01_NLMIMAGE10_693B3489.jpg,600\68462-0235-01_NLMIMAGE10_693B3489.jpg,True
24 HR lamotrigine 100 MG Extended Release Oral Tablet,49884-0563-11_NLMIMAGE10_4F3BA7AD.jpg,600\49884-0563-11_NLMIMAGE10_4F3BA7AD.jpg,True
24 HR lamotrigine 50 MG Extended Release Oral Tablet,49884-0562-11_NLMIMAGE10_703BB85D.jpg,600\49884-0562-11_NLMIMAGE10_703BB85D.jpg,True
Methylergonovine Maleate 0.2 MG Oral Tablet,43386-0140-28_NLMIMAGE10_2D3C96B4.jpg,600\43386-0140-28_NLMIMAGE10_2D3C96B4.jpg,True
pitavastatin 4 MG Oral Tablet [Livalo],66869-0404-90_NLMIMAGE10_D93C6CE3.jpg,600\66869-0404-90_NLMIMAGE10_D93C6CE3.jpg,True
pitavastatin 2 MG Oral Tablet [Livalo],66869-0204-90_NLMIMAGE10_293C1490.jpg,600\66869-0204-90_NLMIMAGE10_293C1490.jpg,True
pitavastatin 1 MG Oral Tablet [Livalo],66869-0104-90_NLMIMAGE10_323C1910.jpg,600\66869-0104-90_NLMIMAGE10_323C1910.jpg,True
Nystatin 500000 UNT Oral Tablet,23155-0051-01_NLMIMAGE10_5E3C2F01.jpg,600\23155-0051-01_NLMIMAGE10_5E3C2F01.jpg,True
Lisinopril 40 MG Oral Tablet [Zestril],00310-0134-11_NLMIMAGE10_8F3D47EA.jpg,600\00310-0134-11_NLMIMAGE10_8F3D47EA.jpg,True
zolmitriptan 5 MG Disintegrating Oral Tablet,68462-0500-33_NLMIMAGE10_CA3CE547.jpg,600\68462-0500-33_NLMIMAGE10_CA3CE547.jpg,True
24 HR Budesonide 9 MG Extended Release Oral Tablet [Uceris],68012-0309-30_NLMIMAGE10_BC3D5E0A.jpg,600\68012-0309-30_NLMIMAGE10_BC3D5E0A.jpg,True
Lurasidone Hydrochloride 20 MG Oral Tablet [Latuda],63402-0302-30_NLMIMAGE10_113D88FC.jpg,600\63402-0302-30_NLMIMAGE10_113D88FC.jpg,True
zolmitriptan 2.5 MG Disintegrating Oral Tablet,68462-0499-76_NLMIMAGE10_AF3CD7F6.jpg,600\68462-0499-76_NLMIMAGE10_AF3CD7F6.jpg,True
Chlorothiazide 500 MG Oral Tablet,00378-0162-01_NLMIMAGE10_B83DDC0E.jpg,600\00378-0162-01_NLMIMAGE10_B83DDC0E.jpg,True
Milnacipran hydrochloride 12.5 MG Oral Tablet [Savella],00456-1512-60_NLMIMAGE10_313F1888.jpg,600\00456-1512-60_NLMIMAGE10_313F1888.jpg,True
Propranolol Hydrochloride 60 MG Oral Tablet,00603-5485-21_NLMIMAGE10_753EBA95.jpg,600\00603-5485-21_NLMIMAGE10_753EBA95.jpg,True
Fenofibrate 54 MG Oral Tablet,00378-7100-77_NLMIMAGE10_D43EEA07.jpg,600\00378-7100-77_NLMIMAGE10_D43EEA07.jpg,True
chloroquine phosphate 500 MG Oral Tablet,64980-0178-02_NLMIMAGE10_9F3F4FEA.jpg,600\64980-0178-02_NLMIMAGE10_9F3F4FEA.jpg,True
lansoprazole 15 MG Disintegrating Oral Tablet [Prevacid],64764-0543-11_NLMIMAGE10_2D3F96DC.jpg,600\64764-0543-11_NLMIMAGE10_2D3F96DC.jpg,True
Hydrocortisone 5 MG Oral Tablet,00603-3899-19_NLMIMAGE10_19408CB4.jpg,600\00603-3899-19_NLMIMAGE10_19408CB4.jpg,True
levocetirizine dihydrochloride 5 MG Oral Tablet,31722-0551-90_NLMIMAGE10_A640D316.jpg,600\31722-0551-90_NLMIMAGE10_A640D316.jpg,True
Losartan Potassium 50 MG Oral Tablet,76439-0141-11_NLMIMAGE10_8440C236.jpg,600\76439-0141-11_NLMIMAGE10_8440C236.jpg,True
Losartan Potassium 25 MG Oral Tablet,76439-0140-90_NLMIMAGE10_B340D9D6.jpg,600\76439-0140-90_NLMIMAGE10_B340D9D6.jpg,True
Pramipexole dihydrochloride 0.75 MG Oral Tablet,13668-0184-90_NLMIMAGE10_A34151DA.jpg,600\13668-0184-90_NLMIMAGE10_A34151DA.jpg,True
Promethazine Hydrochloride 12.5 MG Oral Tablet,65162-0745-10_NLMIMAGE10_0841847C.jpg,600\65162-0745-10_NLMIMAGE10_0841847C.jpg,True
Risperidone 0.5 MG Disintegrating Oral Tablet,00378-6043-28_NLMIMAGE10_3E419F4C.jpg,600\00378-6043-28_NLMIMAGE10_3E419F4C.jpg,True
Fentanyl 0.8 MG Buccal Tablet [Fentora],63459-0548-28_NLMIMAGE10_30421860.jpg,600\63459-0548-28_NLMIMAGE10_30421860.jpg,True
Demeclocycline Hydrochloride 300 MG Oral Tablet,00555-0702-84_NLMIMAGE10_58422C41.jpg,600\00555-0702-84_NLMIMAGE10_58422C41.jpg,True
Amphetamine aspartate 1.25 MG / Amphetamine Sulfate 1.25 MG / Dextroamphetamine saccharate 1.25 MG / Dextroamphetamine Sulfate 1.25 MG Oral Tablet [Adderall],00555-0762-02_NLMIMAGE10_5D422EB1.jpg,600\00555-0762-02_NLMIMAGE10_5D422EB1.jpg,True
Amphetamine aspartate 3.125 MG / Amphetamine Sulfate 3.125 MG / Dextroamphetamine saccharate 3.125 MG / Dextroamphetamine Sulfate 3.125 MG Oral Tablet [Adderall],00555-0765-02_NLMIMAGE10_734239C1.jpg,600\00555-0765-02_NLMIMAGE10_734239C1.jpg,True
Amphetamine aspartate 7.5 MG / Amphetamine Sulfate 7.5 MG / Dextroamphetamine saccharate 7.5 MG / Dextroamphetamine Sulfate 7.5 MG Oral Tablet [Adderall],00555-0768-02_NLMIMAGE10_86424322.jpg,600\00555-0768-02_NLMIMAGE10_86424322.jpg,True
Fentanyl 0.1 MG Buccal Tablet [Fentora],63459-0541-28_NLMIMAGE10_8E424772.jpg,600\63459-0541-28_NLMIMAGE10_8E424772.jpg,True
Fentanyl 0.2 MG Buccal Tablet [Fentora],63459-0542-28_NLMIMAGE10_934249E2.jpg,600\63459-0542-28_NLMIMAGE10_934249E2.jpg,True
Fentanyl 0.4 MG Buccal Tablet [Fentora],63459-0544-28_NLMIMAGE10_9D424E92.jpg,600\63459-0544-28_NLMIMAGE10_9D424E92.jpg,True
Fentanyl 0.6 MG Buccal Tablet [Fentora],63459-0546-28_NLMIMAGE10_A2425102.jpg,600\63459-0546-28_NLMIMAGE10_A2425102.jpg,True
Famotidine 10 MG Oral Tablet,00093-2748-65_NLMIMAGE10_014380FC.jpg,600\00093-2748-65_NLMIMAGE10_014380FC.jpg,True
Amlodipine 5 MG / valsartan 160 MG Oral Tablet,00093-7690-56_NLMIMAGE10_8C43C65E.jpg,600\00093-7690-56_NLMIMAGE10_8C43C65E.jpg,True
Amlodipine 5 MG / valsartan 320 MG Oral Tablet,00093-7692-56_NLMIMAGE10_9143C8CE.jpg,600\00093-7692-56_NLMIMAGE10_9143C8CE.jpg,True
Amlodipine 10 MG / valsartan 160 MG Oral Tablet,00093-7691-56_NLMIMAGE10_9A43CD1E.jpg,600\00093-7691-56_NLMIMAGE10_9A43CD1E.jpg,True
Amlodipine 10 MG / valsartan 320 MG Oral Tablet,00093-7693-56_NLMIMAGE10_9F43CF8E.jpg,600\00093-7693-56_NLMIMAGE10_9F43CF8E.jpg,True
risedronate sodium 5 MG Oral Tablet,00093-3099-56_NLMIMAGE10_3B439DAC.jpg,600\00093-3099-56_NLMIMAGE10_3B439DAC.jpg,True
risedronate sodium 30 MG Oral Tablet,00093-3100-56_NLMIMAGE10_4043A01D.jpg,600\00093-3100-56_NLMIMAGE10_4043A01D.jpg,True
almotriptan 12.5 MG Oral Tablet,00093-5261-29_NLMIMAGE10_15440AC0.jpg,600\00093-5261-29_NLMIMAGE10_15440AC0.jpg,True
almotriptan 6.25 MG Oral Tablet,00093-5260-18_NLMIMAGE10_10440850.jpg,600\00093-5260-18_NLMIMAGE10_10440850.jpg,True
Imipramine Hydrochloride 10 MG Oral Tablet,53489-0330-01_NLMIMAGE10_B5445AA2.jpg,600\53489-0330-01_NLMIMAGE10_B5445AA2.jpg,True
Labetalol hydrochloride 100 MG Oral Tablet,43199-0037-01_NLMIMAGE10_4C44A635.jpg,600\43199-0037-01_NLMIMAGE10_4C44A635.jpg,True
letrozole 2.5 MG Oral Tablet,62756-0511-83_NLMIMAGE10_BD445EF2.jpg,600\62756-0511-83_NLMIMAGE10_BD445EF2.jpg,True
Lithium Carbonate 300 MG Oral Tablet,62756-0430-88_NLMIMAGE10_ED4476C3.jpg,600\62756-0430-88_NLMIMAGE10_ED4476C3.jpg,True
Benazepril hydrochloride 5 MG Oral Tablet,13811-0627-10_NLMIMAGE10_D3466983.jpg,600\13811-0627-10_NLMIMAGE10_D3466983.jpg,True
Pramipexole dihydrochloride 1.5 MG Oral Tablet,33342-0035-10_NLMIMAGE10_BF45DFBE.jpg,600\33342-0035-10_NLMIMAGE10_BF45DFBE.jpg,True
mercaptopurine 50 MG Oral Tablet,00378-3547-52_NLMIMAGE10_8046C026.jpg,600\00378-3547-52_NLMIMAGE10_8046C026.jpg,True
Benazepril hydrochloride 40 MG Oral Tablet,65862-0118-01_NLMIMAGE10_D146E8A7.jpg,600\65862-0118-01_NLMIMAGE10_D146E8A7.jpg,True
"Docusate Sodium 50 MG / sennosides, USP 8.6 MG Oral Tablet",00536-0355-10_NLMIMAGE10_E746F3B7.jpg,600\00536-0355-10_NLMIMAGE10_E746F3B7.jpg,True
Doxycycline Monohydrate 75 MG Oral Tablet,00527-1535-01_NLMIMAGE10_20471008.jpg,600\00527-1535-01_NLMIMAGE10_20471008.jpg,True
{28 (Norethindrone 0.35 MG Oral Tablet) } Pack [Heather 28 Day],68462-0303-29_NLMIMAGE10_5745AB9D.jpg,600\68462-0303-29_NLMIMAGE10_5745AB9D.jpg,True
Propylthiouracil 50 MG Oral Tablet,00228-2348-10_NLMIMAGE10_D6476B2B.jpg,600\00228-2348-10_NLMIMAGE10_D6476B2B.jpg,True
Bethanechol Chloride 25 MG Oral Tablet,00832-0512-01_NLMIMAGE10_534929C9.jpg,600\00832-0512-01_NLMIMAGE10_534929C9.jpg,True
aripiprazole 20 MG Oral Tablet,13668-0220-30_NLMIMAGE10_614930B9.jpg,600\13668-0220-30_NLMIMAGE10_614930B9.jpg,True
Amitriptyline Hydrochloride 75 MG Oral Tablet,16714-0449-01_NLMIMAGE10_9548CA86.jpg,600\16714-0449-01_NLMIMAGE10_9548CA86.jpg,True
Donepezil hydrochloride 23 MG Oral Tablet,33342-0061-07_NLMIMAGE10_134909E8.jpg,600\33342-0061-07_NLMIMAGE10_134909E8.jpg,True
pioglitazone 30 MG Oral Tablet,33342-0055-10_NLMIMAGE10_D9496CEB.jpg,600\33342-0055-10_NLMIMAGE10_D9496CEB.jpg,True
Perindopril Erbumine 4 MG Oral Tablet,00054-0111-25_NLMIMAGE10_3D4A1ED0.jpg,600\00054-0111-25_NLMIMAGE10_3D4A1ED0.jpg,True
Glycopyrrolate 1 MG Oral Tablet,00603-3180-21_NLMIMAGE10_A34951EA.jpg,600\00603-3180-21_NLMIMAGE10_A34951EA.jpg,True
24 HR Guanfacine 3 MG Extended Release Oral Tablet,10370-0536-01_NLMIMAGE10_334999EC.jpg,600\10370-0536-01_NLMIMAGE10_334999EC.jpg,True
Hyoscyamine Sulfate 0.125 MG Oral Tablet,50532-0112-10_NLMIMAGE10_6149B09D.jpg,600\50532-0112-10_NLMIMAGE10_6149B09D.jpg,True
{21 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Gildess FE 1.5/30 28 Day],00603-7608-01_NLMIMAGE10_664A3341.jpg,600\00603-7608-01_NLMIMAGE10_664A3341.jpg,True
tolterodine tartrate 1 MG Oral Tablet,00093-0010-06_NLMIMAGE10_784A3C11.jpg,600\00093-0010-06_NLMIMAGE10_784A3C11.jpg,True
Amitriptyline Hydrochloride 50 MG Oral Tablet,16714-0448-01_NLMIMAGE10_4F4B27C9.jpg,600\16714-0448-01_NLMIMAGE10_4F4B27C9.jpg,True
Roflumilast 0.5 MG Oral Tablet [Daliresp],00310-0095-30_NLMIMAGE10_914AC8E6.jpg,600\00310-0095-30_NLMIMAGE10_914AC8E6.jpg,True
rizatriptan 10 MG Disintegrating Oral Tablet,33342-0094-07_NLMIMAGE10_964ACB56.jpg,600\33342-0094-07_NLMIMAGE10_964ACB56.jpg,True
24 HR Niacin 500 MG Extended Release Oral Tablet,65162-0321-09_NLMIMAGE10_6B4DB59D.jpg,600\65162-0321-09_NLMIMAGE10_6B4DB59D.jpg,True
aripiprazole 30 MG Oral Tablet,13668-0221-30_NLMIMAGE10_E54D72AB.jpg,600\13668-0221-30_NLMIMAGE10_E54D72AB.jpg,True
Pravastatin Sodium 10 MG Oral Tablet,55111-0229-05_NLMIMAGE10_E34E7183.jpg,600\55111-0229-05_NLMIMAGE10_E34E7183.jpg,True
pioglitazone 15 MG Oral Tablet,33342-0054-10_NLMIMAGE10_804EC016.jpg,600\33342-0054-10_NLMIMAGE10_804EC016.jpg,True
pioglitazone 45 MG Oral Tablet,33342-0056-10_NLMIMAGE10_554EAAE5.jpg,600\33342-0056-10_NLMIMAGE10_554EAAE5.jpg,True
Levonorgestrel 1.5 MG Oral Tablet [Take Action],51285-0100-88_NLMIMAGE10_FB4EFDC7.jpg,600\51285-0100-88_NLMIMAGE10_FB4EFDC7.jpg,True
Levonorgestrel 1.5 MG Oral Tablet [Aftera],51285-0103-88_NLMIMAGE10_004F0038.jpg,600\51285-0103-88_NLMIMAGE10_004F0038.jpg,True
Tiagabine hydrochloride 2 MG Oral Tablet,00093-5030-56_NLMIMAGE10_314F18C8.jpg,600\00093-5030-56_NLMIMAGE10_314F18C8.jpg,True
tolterodine tartrate 2 MG Oral Tablet,00093-0018-06_NLMIMAGE10_35501AF0.jpg,600\00093-0018-06_NLMIMAGE10_35501AF0.jpg,True
24 HR Guanfacine 1 MG Extended Release Oral Tablet,10370-0533-01_NLMIMAGE10_3D4F9EDC.jpg,600\10370-0533-01_NLMIMAGE10_3D4F9EDC.jpg,True
frovatriptan 2.5 MG Oral Tablet [Frova],63481-0025-09_NLMIMAGE10_D94FECAF.jpg,600\63481-0025-09_NLMIMAGE10_D94FECAF.jpg,True
24 HR fluvastatin 80 MG Extended Release Oral Tablet,00378-5121-01_NLMIMAGE10_D34F69FB.jpg,600\00378-5121-01_NLMIMAGE10_D34F69FB.jpg,True
Escitalopram 10 MG Oral Tablet,16729-0169-01_NLMIMAGE10_E14FF0FF.jpg,600\16729-0169-01_NLMIMAGE10_E14FF0FF.jpg,True
Sulfamethoxazole 400 MG / Trimethoprim 80 MG Oral Tablet,61971-0115-05_NLMIMAGE10_055082D4.jpg,600\61971-0115-05_NLMIMAGE10_055082D4.jpg,True
Spironolactone 50 MG Oral Tablet,59746-0217-01_NLMIMAGE10_0A508544.jpg,600\59746-0217-01_NLMIMAGE10_0A508544.jpg,True
midodrine hydrochloride 10 MG Oral Tablet,00245-0213-11_NLMIMAGE10_94504A32.jpg,600\00245-0213-11_NLMIMAGE10_94504A32.jpg,True
olanzapine 2.5 MG Oral Tablet,33342-0067-07_NLMIMAGE10_E451724B.jpg,600\33342-0067-07_NLMIMAGE10_E451724B.jpg,True
Rosuvastatin calcium 5 MG Oral Tablet,16252-0615-30_NLMIMAGE10_72513949.jpg,600\16252-0615-30_NLMIMAGE10_72513949.jpg,True
Allopurinol 100 MG Oral Tablet,53489-0156-10_NLMIMAGE10_FB517DBB.jpg,600\53489-0156-10_NLMIMAGE10_FB517DBB.jpg,True
Chlorthalidone 25 MG Oral Tablet,57664-0648-88_NLMIMAGE10_BD51DEDE.jpg,600\57664-0648-88_NLMIMAGE10_BD51DEDE.jpg,True
montelukast 10 MG Oral Tablet,55111-0725-30_NLMIMAGE10_9F3A4FC2.jpg,600\55111-0725-30_NLMIMAGE10_9F3A4FC2.jpg,True
nebivolol 2.5 MG Oral Tablet [Bystolic],00456-1402-01_NLMIMAGE10_5F3A2FE1.jpg,600\00456-1402-01_NLMIMAGE10_5F3A2FE1.jpg,True
Granisetron 1 MG Oral Tablet,51991-0735-20_NLMIMAGE10_544B2A39.jpg,600\51991-0735-20_NLMIMAGE10_544B2A39.jpg,True
Clindamycin 150 MG Oral Capsule,00781-2112-01_NLMIMAGE10_8634C356.jpg,600\00781-2112-01_NLMIMAGE10_8634C356.jpg,True
Prussian blue 500 MG Oral Capsule [Radiogardase],58060-0002-01_NLMIMAGE10_8D3546FA.jpg,600\58060-0002-01_NLMIMAGE10_8D3546FA.jpg,True
Folic Acid 1 MG / Polysaccharide iron complex 150 MG / Vitamin B 12 0.025 MG Oral Capsule [Poly Iron 150 Forte],60258-0186-01_NLMIMAGE10_4B15A5CD.jpg,600\60258-0186-01_NLMIMAGE10_4B15A5CD.jpg,True
tizanidine 4 MG Oral Capsule,60505-2649-07_NLMIMAGE10_80384052.jpg,600\60505-2649-07_NLMIMAGE10_80384052.jpg,True
{4 (Amoxicillin 500 MG Oral Capsule) / 2 (Clarithromycin 500 MG Oral Tablet) / 2 (lansoprazole 30 MG Delayed Release Oral Capsule) } Pack,00093-8055-14_NLMIMAGE10_CD3866F3.jpg,600\00093-8055-14_NLMIMAGE10_CD3866F3.jpg,True
24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Cardizem],00187-0799-42_NLMIMAGE10_E639737B.jpg,600\00187-0799-42_NLMIMAGE10_E639737B.jpg,True
cefdinir 300 MG Oral Capsule,00781-2176-60_NLMIMAGE10_6939B4BD.jpg,600\00781-2176-60_NLMIMAGE10_6939B4BD.jpg,True
cevimeline 30 MG Oral Capsule,63304-0479-01_NLMIMAGE10_4C3DA66D.jpg,600\63304-0479-01_NLMIMAGE10_4C3DA66D.jpg,True
duloxetine 20 MG Delayed Release Oral Capsule,57237-0017-60_NLMIMAGE10_3A3D9D3C.jpg,600\57237-0017-60_NLMIMAGE10_3A3D9D3C.jpg,True
Tacrolimus 0.5 MG Oral Capsule,16729-0041-01_NLMIMAGE10_223E9124.jpg,600\16729-0041-01_NLMIMAGE10_223E9124.jpg,True
Amylases 180000 UNT / Endopeptidases 114000 UNT / Lipase 36000 UNT Delayed Release Oral Capsule [Creon],00032-3016-28_NLMIMAGE10_0F3E8794.jpg,600\00032-3016-28_NLMIMAGE10_0F3E8794.jpg,True
lansoprazole 30 MG Delayed Release Oral Capsule,00781-2148-01_NLMIMAGE10_6240B125.jpg,600\00781-2148-01_NLMIMAGE10_6240B125.jpg,True
24 HR dexmethylphenidate hydrochloride 40 MG Extended Release Oral Capsule,00093-5562-01_NLMIMAGE10_B241D90E.jpg,600\00093-5562-01_NLMIMAGE10_B241D90E.jpg,True
24 HR Methylphenidate Hydrochloride 20 MG Extended Release Oral Capsule,00093-5296-01_NLMIMAGE10_40422071.jpg,600\00093-5296-01_NLMIMAGE10_40422071.jpg,True
24 HR dexmethylphenidate hydrochloride 15 MG Extended Release Oral Capsule,00093-5552-01_NLMIMAGE10_CE42E737.jpg,600\00093-5552-01_NLMIMAGE10_CE42E737.jpg,True
24 HR dexmethylphenidate hydrochloride 30 MG Extended Release Oral Capsule,00093-5554-01_NLMIMAGE10_CE42E767.jpg,600\00093-5554-01_NLMIMAGE10_CE42E767.jpg,True
Cefaclor 500 MG Oral Capsule,61442-0172-30_NLMIMAGE10_19458CAC.jpg,600\61442-0172-30_NLMIMAGE10_19458CAC.jpg,True
celecoxib 100 MG Oral Capsule,68180-0597-01_NLMIMAGE10_3345999C.jpg,600\68180-0597-01_NLMIMAGE10_3345999C.jpg,True
cevimeline 30 MG Oral Capsule,00054-0334-25_NLMIMAGE10_2E45972C.jpg,600\00054-0334-25_NLMIMAGE10_2E45972C.jpg,True
ziprasidone 80 MG Oral Capsule,68180-0334-07_NLMIMAGE10_FC4CFE67.jpg,600\68180-0334-07_NLMIMAGE10_FC4CFE67.jpg,True
Ampicillin 500 MG Oral Capsule,00781-2145-01_NLMIMAGE10_834D41EA.jpg,600\00781-2145-01_NLMIMAGE10_834D41EA.jpg,True
Cefixime 400 MG Oral Capsule [Suprax],27437-0208-11_NLMIMAGE10_B5505AE2.jpg,600\27437-0208-11_NLMIMAGE10_B5505AE2.jpg,True
Minocycline 50 MG Oral Capsule,65862-0209-01_NLMIMAGE10_A251D15E.jpg,600\65862-0209-01_NLMIMAGE10_A251D15E.jpg,True
Levothyroxine Sodium 0.112 MG Oral Tablet,00378-1811-01_NLMIMAGE10_5123A8BD.jpg,600\00378-1811-01_NLMIMAGE10_5123A8BD.jpg,True
Fexofenadine hydrochloride 60 MG Oral Tablet,66993-0107-02_NLMIMAGE10_3A239D7C.jpg,600\66993-0107-02_NLMIMAGE10_3A239D7C.jpg,True
Ethacrynic Acid 25 MG Oral Tablet [Edecrin],25010-0205-15_NLMIMAGE10_E61FF35F.jpg,600\25010-0205-15_NLMIMAGE10_E61FF35F.jpg,True
Furosemide 20 MG Oral Tablet [Lasix],00039-0067-10_NLMIMAGE10_44162271.jpg,600\00039-0067-10_NLMIMAGE10_44162271.jpg,True
Cefixime 400 MG Oral Tablet [Suprax],27437-0201-08_NLMIMAGE10_B51D5AAA.jpg,600\27437-0201-08_NLMIMAGE10_B51D5AAA.jpg,True
Pimozide 1 MG Oral Tablet [Orap],57844-0151-01_NLMIMAGE10_9A354D2A.jpg,600\57844-0151-01_NLMIMAGE10_9A354D2A.jpg,True
Pimozide 2 MG Oral Tablet [Orap],57844-0187-01_NLMIMAGE10_A73553BA.jpg,600\57844-0187-01_NLMIMAGE10_A73553BA.jpg,True
rizatriptan 5 MG Oral Tablet,00093-7471-43_NLMIMAGE10_9E35CF7E.jpg,600\00093-7471-43_NLMIMAGE10_9E35CF7E.jpg,True
Verapamil hydrochloride 180 MG Extended Release Oral Tablet,00093-3044-01_NLMIMAGE10_213810E0.jpg,600\00093-3044-01_NLMIMAGE10_213810E0.jpg,True
